,run,average_10,gen
768,768,5.994999999999999,mal
769,769,5.579000000000001,mal
770,770,4.415000000000001,mal
771,771,5.361999999999999,mal
772,772,6.808000000000002,mal
773,773,6.876,mal
774,774,4.748,mal
775,775,6.131,mal
776,776,5.747,mal
777,777,4.859999999999999,mal
778,778,6.49,mal
779,779,4.858,mal
780,780,6.829000000000001,mal
781,781,5.3839999999999995,mal
782,782,6.597999999999999,mal
783,783,5.831,mal
784,784,6.417999999999999,mal
785,785,6.36,mal
786,786,5.427,mal
787,787,4.92,mal
788,788,5.996,mal
789,789,5.398000000000001,mal
790,790,5.029,mal
791,791,5.327,mal
792,792,5.622,mal
793,793,5.151,mal
794,794,5.293,mal
795,795,5.258000000000001,mal
796,796,5.547,mal
797,797,5.055,mal
798,798,6.214,mal
799,799,5.593000000000001,mal
800,800,5.201,mal
801,801,4.956,mal
802,802,4.909000000000001,mal
803,803,5.309,mal
804,804,6.08,mal
805,805,5.609,mal
806,806,5.154,mal
807,807,4.681,mal
808,808,6.367,mal
809,809,5.459,mal
810,810,5.6419999999999995,mal
811,811,5.7620000000000005,mal
812,812,6.468000000000001,mal
813,813,6.062,mal
814,814,3.817999999999999,mal
815,815,5.921,mal
816,816,6.278,mal
817,817,5.692,mal
818,818,5.45,mal
819,819,6.142999999999999,mal
820,820,5.87,mal
821,821,6.117,mal
822,822,4.534999999999999,mal
823,823,6.231,mal
824,824,5.5329999999999995,mal
825,825,5.4910000000000005,mal
826,826,5.3839999999999995,mal
827,827,4.545,mal
828,828,5.382,mal
829,829,4.3580000000000005,mal
830,830,5.109,mal
831,831,5.663,mal
832,832,5.449,mal
833,833,5.388,mal
834,834,5.868,mal
835,835,5.248,mal
836,836,5.6129999999999995,mal
837,837,4.982,mal
838,838,5.651000000000001,mal
839,839,6.612,mal
840,840,5.172000000000001,mal
841,841,5.421,mal
842,842,4.811999999999999,mal
843,843,5.224,mal
844,844,5.4399999999999995,mal
845,845,5.046,mal
846,846,5.507,mal
847,847,5.536,mal
848,848,4.992,mal
849,849,6.468000000000001,mal
850,850,4.8549999999999995,mal
851,851,4.539999999999999,mal
852,852,6.148,mal
853,853,5.739999999999999,mal
854,854,5.864,mal
855,855,5.935,mal
856,856,5.839,mal
857,857,4.991,mal
858,858,5.663,mal
859,859,5.441000000000001,mal
860,860,6.109999999999999,mal
861,861,5.207,mal
862,862,4.824,mal
863,863,6.4,mal
864,864,5.007,mal
865,865,6.173,mal
866,866,4.618,mal
867,867,5.597,mal
868,868,5.6739999999999995,mal
869,869,6.086,mal
870,870,5.647,mal
871,871,6.295999999999999,mal
872,872,6.627,mal
873,873,5.970999999999999,mal
874,874,5.363,mal
875,875,4.992,mal
876,876,4.694000000000001,mal
877,877,5.0280000000000005,mal
878,878,5.2829999999999995,mal
879,879,5.449,mal
880,880,6.0440000000000005,mal
881,881,5.621,mal
882,882,5.549,mal
883,883,6.1240000000000006,mal
884,884,5.743,mal
885,885,6.128,mal
886,886,5.267999999999999,mal
887,887,5.845000000000001,mal
888,888,5.744000000000001,mal
889,889,6.6049999999999995,mal
890,890,5.537000000000001,mal
891,891,5.338000000000001,mal
892,892,6.4959999999999996,mal
893,893,5.377000000000001,mal
894,894,4.3340000000000005,mal
895,895,5.726999999999999,mal
896,896,5.316000000000001,mal
897,897,6.17,mal
898,898,5.793000000000001,mal
899,899,5.616999999999999,mal
900,900,5.199000000000001,mal
901,901,6.17,mal
902,902,6.107,mal
903,903,5.0009999999999994,mal
904,904,6.074,mal
905,905,4.836,mal
906,906,5.819000000000001,mal
907,907,5.020999999999999,mal
908,908,7.127,mal
909,909,5.888,mal
910,910,5.244,mal
911,911,6.2829999999999995,mal
912,912,5.941,mal
913,913,4.993,mal
914,914,5.522,mal
915,915,5.333,mal
916,916,5.82,mal
917,917,4.694,mal
918,918,6.171,mal
919,919,5.407000000000001,mal
920,920,6.562,mal
921,921,5.282,mal
922,922,5.144,mal
923,923,5.779,mal
924,924,5.984,mal
925,925,6.0600000000000005,mal
926,926,5.698,mal
927,927,5.348,mal
928,928,5.279000000000001,mal
929,929,5.746,mal
930,930,5.587000000000001,mal
931,931,6.675,mal
932,932,5.615,mal
933,933,5.805,mal
934,934,6.491,mal
935,935,4.702,mal
936,936,6.507,mal
937,937,5.811999999999999,mal
938,938,5.609,mal
939,939,5.734,mal
940,940,5.7780000000000005,mal
941,941,6.18,mal
942,942,6.062,mal
943,943,5.324000000000001,mal
944,944,5.152,mal
945,945,6.0360000000000005,mal
946,946,5.12,mal
947,947,5.942,mal
948,948,5.638000000000001,mal
949,949,6.061999999999999,mal
950,950,6.163,mal
951,951,5.385,mal
952,952,6.263,mal
953,953,5.423,mal
954,954,5.8660000000000005,mal
955,955,6.312,mal
956,956,4.479000000000001,mal
957,957,5.3839999999999995,mal
958,958,6.101999999999999,mal
959,959,6.110000000000001,mal
960,960,5.575,mal
961,961,5.959999999999999,mal
962,962,5.861,mal
963,963,5.792,mal
964,964,4.773,mal
965,965,6.380000000000001,mal
966,966,6.457999999999998,mal
967,967,4.699,mal
968,968,5.693,mal
969,969,5.461,mal
970,970,5.233,mal
971,971,4.816999999999999,mal
972,972,5.838,mal
973,973,5.876,mal
974,974,6.387,mal
975,975,4.896,mal
976,976,4.97,mal
977,977,5.769,mal
978,978,5.575,mal
979,979,5.822,mal
980,980,6.593000000000001,mal
981,981,4.459999999999999,mal
982,982,6.01,mal
983,983,5.944999999999999,mal
984,984,6.45,mal
985,985,6.327,mal
986,986,5.918000000000001,mal
987,987,5.026000000000001,mal
988,988,5.814,mal
989,989,5.865,mal
990,990,4.2379999999999995,mal
991,991,5.630000000000001,mal
992,992,6.165,mal
993,993,5.052999999999999,mal
994,994,5.633,mal
995,995,5.702,mal
996,996,6.018000000000001,mal
997,997,5.856,mal
998,998,5.904999999999999,mal
999,999,5.857,mal
